"fips","year","med_rent_2br"
"13211","2009",620
"13211","2010",641
"13211","2011",633
"13211","2012",656
"13211","2013",715
"13211","2014",748
"13211","2015",756
"13211","2016",787
"13211","2017",820
"13211","2018",901
"13213","2007",552
"13213","2008",603
"13213","2009",618
"13213","2010",638
"13213","2011",630
"13213","2012",593
"13213","2013",634
"13213","2014",697
"13213","2015",649
"13213","2016",660
"13213","2017",641
"13213","2018",689
"13215","2007",625
"13215","2008",680
"13215","2009",703
"13215","2010",728
"13215","2011",721
"13215","2012",726
"13215","2013",806
"13215","2014",764
"13215","2015",817
"13215","2016",848
"13215","2017",841
"13215","2018",891
"13217","2007",837
"13217","2008",864
"13217","2009",920
"13217","2010",955
"13217","2011",923
"13217","2012",893
"13217","2013",930
"13217","2014",954
"13217","2015",977
"13217","2016",1010
"13217","2017",1054
"13217","2018",1099
"13219","2007",696
"13219","2008",761
"13219","2009",781
"13219","2010",807
"13219","2011",798
"13219","2012",764
"13219","2013",826
"13219","2014",772
"13219","2015",795
"13219","2016",807
"13219","2017",868
"13219","2018",836
"13221","2007",696
"13221","2008",761
"13221","2009",781
"13221","2010",807
"13221","2011",798
"13221","2012",764
"13221","2013",826
"13221","2014",772
"13221","2015",795
"13221","2016",807
"13221","2017",868
"13221","2018",836
"13223","2007",837
"13223","2008",864
"13223","2009",920
"13223","2010",955
"13223","2011",923
"13223","2012",893
"13223","2013",930
"13223","2014",954
"13223","2015",977
"13223","2016",1010
"13223","2017",1054
"13223","2018",1099
"13225","2007",537
"13225","2008",584
"13225","2009",599
"13225","2010",619
"13225","2011",612
"13225","2012",622
"13225","2013",691
"13225","2014",698
"13225","2015",658
"13225","2016",685
"13225","2017",715
"13225","2018",728
"13227","2007",837
"13227","2008",864
"13227","2009",920
"13227","2010",955
"13227","2011",923
"13227","2012",893
"13227","2013",930
"13227","2014",954
"13227","2015",977
"13227","2016",1010
"13227","2017",1054
"13227","2018",1099
"13229","2007",476
"13229","2008",518
"13229","2009",531
"13229","2010",548
"13229","2011",542
"13229","2012",536
"13229","2013",584
"13229","2014",636
"13229","2015",586
"13229","2016",645
"13229","2017",596
"13229","2018",659
"13231","2007",837
"13231","2008",864
"13231","2009",920
"13231","2010",955
"13231","2011",923
"13231","2012",893
"13231","2013",930
"13231","2014",954
"13231","2015",977
"13231","2016",1010
"13231","2017",1054
"13231","2018",1099
"13233","2007",558
"13233","2008",609
"13233","2009",625
"13233","2010",646
"13233","2011",638
"13233","2012",659
"13233","2013",715
"13233","2014",714
"13233","2015",664
"13233","2016",729
"13233","2017",714
"13233","2018",771
"13235","2007",476
"13235","2008",518
"13235","2009",531
"13235","2010",548
"13235","2011",542
"13235","2012",536
"13235","2013",567
"13235","2014",636
"13235","2015",586
"13235","2016",645
"13235","2017",601
"13235","2018",659
"13237","2007",480
"13237","2008",522
"13237","2009",536
"13237","2010",554
"13237","2011",547
"13237","2012",599
"13237","2013",676
"13237","2014",939
"13237","2015",687
"13237","2016",741
"13237","2017",749
"13237","2018",796
"13239","2007",476
"13239","2008",518
"13239","2009",531
"13239","2010",548
"13239","2011",542
"13239","2012",536
"13239","2013",425
"13239","2014",636
"13239","2015",586
"13239","2016",645
"13239","2017",596
"13239","2018",659
"13241","2007",602
"13241","2008",658
"13241","2009",675
"13241","2010",697
"13241","2011",689
"13241","2012",656
"13241","2013",747
"13241","2014",806
"13241","2015",716
"13241","2016",774
"13241","2017",711
"13241","2018",778
"13243","2007",476
"13243","2008",518
"13243","2009",531
"13243","2010",548
"13243","2011",542
"13243","2012",536
"13243","2013",478
"13243","2014",636
"13243","2015",586
"13243","2016",704
"13243","2017",686
"13243","2018",736
"13245","2007",628
"13245","2008",702
"13245","2009",694
"13245","2010",697
"13245","2011",675
"13245","2012",680
"13245","2013",790
"13245","2014",780
"13245","2015",771
"13245","2016",785
"13245","2017",799
"13245","2018",827
"13247","2007",837
"13247","2008",864
"13247","2009",920
"13247","2010",955
"13247","2011",923
"13247","2012",893
"13247","2013",930
"13247","2014",954
"13247","2015",977
"13247","2016",1010
"13247","2017",1054
"13247","2018",1099
"13249","2007",491
"13249","2008",537
"13249","2009",551
"13249","2010",569
"13249","2011",563
"13249","2012",570
"13249","2013",570
"13249","2014",636
"13249","2015",586
"13249","2016",645
"13249","2017",596
"13249","2018",659
"13251","2007",476
"13251","2008",518
"13251","2009",531
"13251","2010",548
"13251","2011",542
"13251","2012",536
"13251","2013",576
"13251","2014",636
"13251","2015",586
"13251","2016",645
"13251","2017",596
"13251","2018",659
"13253","2007",536
"13253","2008",582
"13253","2009",598
"13253","2010",618
"13253","2011",611
"13253","2012",536
"13253","2013",560
"13253","2014",713
"13253","2015",666
"13253","2016",645
"13253","2017",596
"13253","2018",706
"13255","2007",837
"13255","2008",864
"13255","2009",920
"13255","2010",955
"13255","2011",923
"13255","2012",893
"13255","2013",930
"13255","2014",954
"13255","2015",977
"13255","2016",1010
"13255","2017",1054
"13255","2018",1099
"13257","2007",515
"13257","2008",561
"13257","2009",576
"13257","2010",595
"13257","2011",588
"13257","2012",586
"13257","2013",664
"13257","2014",720
"13257","2015",615
"13257","2016",652
"13257","2017",616
"13257","2018",664
"13259","2007",476
"13259","2008",518
"13259","2009",531
"13259","2010",548
"13259","2011",542
"13259","2012",536
"13259","2013",446
"13259","2014",636
"13259","2015",586
"13259","2016",645
"13259","2017",596
"13259","2018",659
"13261","2007",545
"13261","2008",595
"13261","2009",610
"13261","2010",631
"13261","2011",623
"13261","2012",628
"13261","2013",651
"13261","2014",693
"13261","2015",678
"13261","2016",707
"13261","2017",676
"13261","2018",746
"13263","2007",592
"13263","2008",644
"13263","2009",660
"13263","2010",682
"13263","2011",674
"13263","2012",600
"13263","2013",670
"13263","2014",740
"13263","2015",792
"13263","2016",867
"13263","2017",801
"13263","2018",884
"13265","2007",500
"13265","2008",545
"13265","2009",559
"13265","2010",577
"13265","2011",570
"13265","2012",536
"13265","2013",551
"13265","2014",848
"13265","2015",713
"13265","2016",831
"13265","2017",779
"13265","2018",814
"13267","2007",476
"13267","2008",518
"13267","2009",531
"13267","2010",548
"13267","2011",542
"13267","2012",536
"13267","2013",486
"13267","2014",636
"13267","2015",586
"13267","2016",645
"13267","2017",596
"13267","2018",659
"13269","2007",491
"13269","2008",537
"13269","2009",551
"13269","2010",569
"13269","2011",563
"13269","2012",536
"13269","2013",551
"13269","2014",636
"13269","2015",586
"13269","2016",645
"13269","2017",596
"13269","2018",659
"13271","2007",476
"13271","2008",518
"13271","2009",531
"13271","2010",548
"13271","2011",542
"13271","2012",536
"13271","2013",538
"13271","2014",636
"13271","2015",586
"13271","2016",645
"13271","2017",596
"13271","2018",659
"13273","2007",592
"13273","2008",649
"13273","2009",666
"13273","2010",688
"13273","2011",680
"13273","2012",615
"13273","2013",742
"13273","2014",759
"13273","2015",703
"13273","2016",765
"13273","2017",806
"13273","2018",766
"13275","2007",561
"13275","2008",611
"13275","2009",627
"13275","2010",648
"13275","2011",641
"13275","2012",681
"13275","2013",746
"13275","2014",769
"13275","2015",696
"13275","2016",762
"13275","2017",721
"13275","2018",786
"13277","2007",536
"13277","2008",584
"13277","2009",599
"13277","2010",619
"13277","2011",612
"13277","2012",599
"13277","2013",657
"13277","2014",691
"13277","2015",641
"13277","2016",742
"13277","2017",660
"13277","2018",728
"13279","2007",476
"13279","2008",518
"13279","2009",531
"13279","2010",548
"13279","2011",542
"13279","2012",553
"13279","2013",582
"13279","2014",636
"13279","2015",586
"13279","2016",645
"13279","2017",596
"13279","2018",659
"13281","2007",602
"13281","2008",658
"13281","2009",675
"13281","2010",697
"13281","2011",689
"13281","2012",723
"13281","2013",735
"13281","2014",693
"13281","2015",718
"13281","2016",748
"13281","2017",731
"13281","2018",780
"13283","2007",476
"13283","2008",518
"13283","2009",531
"13283","2010",548
"13283","2011",542
"13283","2012",536
"13283","2013",502
"13283","2014",636
"13283","2015",586
"13283","2016",645
"13283","2017",596
"13283","2018",659
"13285","2007",622
"13285","2008",678
"13285","2009",696
"13285","2010",719
"13285","2011",711
"13285","2012",657
"13285","2013",785
"13285","2014",733
"13285","2015",804
"13285","2016",777
"13285","2017",741
"13285","2018",803
"13287","2007",488
"13287","2008",534
"13287","2009",547
"13287","2010",566
"13287","2011",559
"13287","2012",536
"13287","2013",538
"13287","2014",636
"13287","2015",586
"13287","2016",645
"13287","2017",596
"13287","2018",659
"13289","2007",622
"13289","2008",680
"13289","2009",698
"13289","2010",721
"13289","2011",712
"13289","2012",698
"13289","2013",729
"13289","2014",804
"13289","2015",756
"13289","2016",776
"13289","2017",909
"13289","2018",860
"13291","2007",602
"13291","2008",658
"13291","2009",675
"13291","2010",697
"13291","2011",689
"13291","2012",621
"13291","2013",686
"13291","2014",736
"13291","2015",663
"13291","2016",751
"13291","2017",627
"13291","2018",724
"13293","2007",554
"13293","2008",605
"13293","2009",620
"13293","2010",641
"13293","2011",633
"13293","2012",565
"13293","2013",603
"13293","2014",645
"13293","2015",619
"13293","2016",676
"13293","2017",676
"13293","2018",733
"13295","2007",649
"13295","2008",683
"13295","2009",711
"13295","2010",715
"13295","2011",767
"13295","2012",680
"13295","2013",783
"13295","2014",729
"13295","2015",765
"13295","2016",819
"13295","2017",878
"13295","2018",862
"13297","2007",837
"13297","2008",864
"13297","2009",920
"13297","2010",955
"13297","2011",923
"13297","2012",893
"13297","2013",930
"13297","2014",954
"13297","2015",977
"13297","2016",1010
"13297","2017",1054
"13297","2018",1099
"13299","2007",515
"13299","2008",560
"13299","2009",575
"13299","2010",594
"13299","2011",587
"13299","2012",579
"13299","2013",655
"13299","2014",684
"13299","2015",631
"13299","2016",671
"13299","2017",596
"13299","2018",660
"13301","2007",500
"13301","2008",545
"13301","2009",559
"13301","2010",577
"13301","2011",570
"13301","2012",536
"13301","2013",522
"13301","2014",636
"13301","2015",586
"13301","2016",651
"13301","2017",603
"13301","2018",667
"13303","2007",476
"13303","2008",518
"13303","2009",531
"13303","2010",548
"13303","2011",542
"13303","2012",536
"13303","2013",606
"13303","2014",636
"13303","2015",586
"13303","2016",645
"13303","2017",596
"13303","2018",659
"13305","2007",476
"13305","2008",518
"13305","2009",531
"13305","2010",548
"13305","2011",542
"13305","2012",540
"13305","2013",607
"13305","2014",649
"13305","2015",610
"13305","2016",667
"13305","2017",617
"13305","2018",671
"13307","2007",491
"13307","2008",537
"13307","2009",551
"13307","2010",569
"13307","2011",563
"13307","2012",536
"13307","2013",424
"13307","2014",636
"13307","2015",610
"13307","2016",673
"13307","2017",620
"13307","2018",682
"13309","2007",476
"13309","2008",518
"13309","2009",531
"13309","2010",548
"13309","2011",542
"13309","2012",536
"13309","2013",458
"13309","2014",636
"13309","2015",586
"13309","2016",645
"13309","2017",596
"13309","2018",659
"13311","2007",608
"13311","2008",662
"13311","2009",680
"13311","2010",703
"13311","2011",694
"13311","2012",723
"13311","2013",794
"13311","2014",756
"13311","2015",737
"13311","2016",778
"13311","2017",722
"13311","2018",787
"13313","2007",594
"13313","2008",650
"13313","2009",667
"13313","2010",689
"13313","2011",681
"13313","2012",643
"13313","2013",660
"13313","2014",744
"13313","2015",698
"13313","2016",718
"13313","2017",685
"13313","2018",728
"13315","2007",476
"13315","2008",518
"13315","2009",531
"13315","2010",548
"13315","2011",542
"13315","2012",560
"13315","2013",506
"13315","2014",636
"13315","2015",586
"13315","2016",645
"13315","2017",596
"13315","2018",659
"13317","2007",500
"13317","2008",545
"13317","2009",559
"13317","2010",577
"13317","2011",570
"13317","2012",536
"13317","2013",508
"13317","2014",636
"13317","2015",586
"13317","2016",645
"13317","2017",656
"13317","2018",690
"13319","2007",525
"13319","2008",574
"13319","2009",588
"13319","2010",608
"13319","2011",601
"13319","2012",536
"13319","2013",578
"13319","2014",636
"13319","2015",586
"13319","2016",645
"13319","2017",596
"13319","2018",659
"13321","2007",592
"13321","2008",649
"13321","2009",666
"13321","2010",688
"13321","2011",680
"13321","2012",615
"13321","2013",742
"13321","2014",759
"13321","2015",703
"13321","2016",765
"13321","2017",806
"13321","2018",766
"15001","2007",958
"15001","2008",1037
"15001","2009",1079
"15001","2010",1145
"15001","2011",1190
"15001","2012",1262
"15001","2013",1135
"15001","2014",1046
"15001","2015",1280
"15001","2016",1320
"15001","2017",1407
"15001","2018",1520
"15003","2007",1279
"15003","2008",1630
"15003","2009",1706
"15003","2010",1782
"15003","2011",1824
"15003","2012",1767
"15003","2013",1833
"15003","2014",1820
"15003","2015",1810
"15003","2016",1985
"15003","2017",1982
"15003","2018",2176
"15005","2007",1000
"15005","2008",1184
"15005","2009",1319
"15005","2010",1401
"15005","2011",1456
"15005","2012",1475
"15005","2013",1344
"15005","2014",637
"15005","2015",1314
"15005","2016",658
"15005","2017",681
"15005","2018",1757
"15007","2007",1188
"15007","2008",1103
"15007","2009",1228
"15007","2010",1303
"15007","2011",1355
"15007","2012",1501
"15007","2013",1824
"15007","2014",1748
"15007","2015",1323
"15007","2016",1330
"15007","2017",1463
"15007","2018",1573
"15009","2007",1293
"15009","2008",1316
"15009","2009",1465
"15009","2010",1555
"15009","2011",1617
"15009","2012",1605
"15009","2013",1427
"15009","2014",1375
"15009","2015",1375
"15009","2016",1400
"15009","2017",1722
"15009","2018",1739
"16001","2007",731
"16001","2008",692
"16001","2009",758
"16001","2010",756
"16001","2011",736
"16001","2012",722
"16001","2013",764
"16001","2014",756
"16001","2015",776
"16001","2016",828
"16001","2017",849
"16001","2018",910
"16003","2007",607
"16003","2008",643
"16003","2009",665
"16003","2010",691
"16003","2011",698
"16003","2012",573
"16003","2013",541
"16003","2014",637
"16003","2015",643
"16003","2016",658
"16003","2017",681
"16003","2018",697
"16005","2007",566
"16005","2008",596
"16005","2009",616
"16005","2010",639
"16005","2011",646
"16005","2012",573
"16005","2013",612
"16005","2014",637
"16005","2015",675
"16005","2016",662
"16005","2017",691
"16005","2018",762
"16007","2007",557
"16007","2008",589
"16007","2009",609
"16007","2010",633
"16007","2011",639
"16007","2012",573
"16007","2013",646
"16007","2014",637
"16007","2015",643
"16007","2016",658
"16007","2017",681
"16007","2018",697
"16009","2007",662
"16009","2008",700
"16009","2009",724
"16009","2010",752
"16009","2011",759
"16009","2012",573
"16009","2013",617
"16009","2014",637
"16009","2015",643
"16009","2016",658
"16009","2017",705
"16009","2018",743
"16011","2007",534
"16011","2008",563
"16011","2009",583
"16011","2010",606
"16011","2011",613
"16011","2012",573
"16011","2013",613
"16011","2014",637
"16011","2015",661
"16011","2016",667
"16011","2017",692
"16011","2018",736
"16013","2007",976
"16013","2008",1032
"16013","2009",1068
"16013","2010",1109
"16013","2011",1121
"16013","2012",941
"16013","2013",964
"16013","2014",977
"16013","2015",990
"16013","2016",1005
"16013","2017",995
"16013","2018",1076
"16015","2007",731
"16015","2008",692
"16015","2009",758
"16015","2010",756
"16015","2011",736
"16015","2012",722
