GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "55001","Adams, WI",3,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),28351
 "55001","Adams, WI",3,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",41653,47960,47279,47015,46297,46640,43582,(D),79085,(D),(D),(D),(D),(D),(D),32843,(D),(D)
 "55001","Adams, WI",3,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",128714,179085,166817,127961,168726,180548,123443,101067,161920,110322,72438,82171,76894,56446,85805,56897,83153,92629
 "55001","Adams, WI",3,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",214488,237410,234502,241446,246432,273281,274054,273947,277876,287909,293264,284840,272325,265861,260146,264792,263914,267877
 "55003","Ashland, WI",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",602930,598273,621200,652074,673258,685440,689708,692454,681627,664786,679113,692148,679579,655672,649921,669180,682143,679351
 "55003","Ashland, WI",3,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",474496,467304,487017,516110,537281,547500,552287,553571,540205,526575,543125,556536,553365,527990,523400,540685,560977,559287
 "55003","Ashland, WI",3,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",14745,14182,17003,20507,23860,27194,19090,18635,10366,13292,11681,14156,13780,17890,18309,27501,22462,17493
 "55003","Ashland, WI",3,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
 "55003","Ashland, WI",3,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),22016,20401,20398,17377,15994,16459,17528,17105
 "55003","Ashland, WI",3,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",32691,43948,43156,40974,39188,45756,57786,57308,63524,35464,35275,44434,43806,36823,36087,35160,41742,29785
 "55003","Ashland, WI",3,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",70432,58673,66014,71126,71609,82482,87317,93473,75262,81615,94907,95590,93330,84099,85809,88498,89651,95915
 "55003","Ashland, WI",3,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",64290,52351,60125,65807,65885,(D),(D),(D),(D),74597,89223,90882,89749,78028,76824,76851,80185,86270
 "55003","Ashland, WI",3,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",5941,6271,5684,4899,5387,(D),(D),(D),(D),6984,5660,4707,3545,6285,9483,12397,10002,10171
 "55003","Ashland, WI",3,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),25505,25972,26828,28064,27420,28896,29382
 "55003","Ashland, WI",3,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",46057,45653,48055,46513,46959,46095,43418,41269,41123,42020,43528,43702,44580,44903,44919,46673,50565,53564
 "55003","Ashland, WI",3,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",19501,17038,18316,17231,17388,18518,16897,16136,17515,18729,(D),(D),(D),(D),(D),(D),(D),(D)
 "55003","Ashland, WI",3,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",7095,7925,9523,12240,13404,10985,10594,10815,10687,9397,9814,9379,10091,10189,9883,10172,9878,9397
