GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "41003","Benton, OR",8,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",440343,454807,463858,440446,450295,552068,578445,603834,648032,630804,638097,632964,631758,659274,692770,735536,789642,819595
 "41003","Benton, OR",8,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",69264,73529,70886,63802,64728,65950,69087,59031,86912,83115,72680,70363,60127,69441,73384,78019,75019,74067
 "41003","Benton, OR",8,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",370576,380739,392453,376211,385134,485751,508974,544362,561706,548151,565443,562600,571804,589615,619123,657228,715479,747126
 "41003","Benton, OR",8,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",239824,242575,237341,254004,256490,290169,(D),(D),320251,334078,343467,379722,390862,402388,431249,449354,466769,(D)
 "41003","Benton, OR",8,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",164151,166159,163273,168845,165936,174258,175576,199630,198717,200477,208951,235095,255548,266965,278820,286968,280072,280319
 "41003","Benton, OR",8,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",23744,25376,20750,38893,39073,(D),(D),(D),(D),65158,(D),(D),69415,77173,90827,(D),(D),(D)
 "41003","Benton, OR",8,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",48392,47870,49096,45256,50246,(D),(D),(D),(D),68430,(D),(D),65897,58491,62122,(D),(D),(D)
 "41003","Benton, OR",8,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",276806,298891,317303,333638,344582,357749,368191,391672,393319,402845,419193,432639,436434,446500,475514,514849,523979,542030
 "41003","Benton, OR",8,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",16717,16216,16811,18491,18633,18555,18357,18426,21657,24239,25687,29298,29616,29419,25571,25558,22141,22784
 "41003","Benton, OR",8,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",260290,282644,300409,315148,325909,339100,349696,373048,371574,378578,393488,403341,406817,417105,450206,489673,502425,519861
 "41003","Benton, OR",8,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",109293,113591,113629,112779,105021,108231,112080,96828,92560,97326,105177,109355,104543,114438,117892,125118,123165,126706
 "41003","Benton, OR",8,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",32558,34072,33676,30282,24043,22425,25509,15192,13723,14944,21593,23955,21054,21272,20057,20037,19854,19062
 "41003","Benton, OR",8,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",75637,78364,78824,81617,80504,85516,86086,81672,78900,82441,83594,85400,83475,93120,97745,104945,103183,107433
 "41003","Benton, OR",8,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",87925,82645,81784,85773,87456,84432,84843,85956,79949,73591,71826,72883,74000,73086,75029,77499,80159,83200
 "41003","Benton, OR",8,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",902783,850077,851308,845403,877719,879102,829487,839389,864216,842409,884698,903305,896144,914761,928851,902958,924263,933352
 "41003","Benton, OR",8,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",(D),228924,(D),(D),(D),183544,91957,67583,44072,(D),91761,108288,(D),(D),(D),122435,87842,103004
 "41003","Benton, OR",8,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",174097,(D),(D),(D),(D),(D),217853,217328,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "41003","Benton, OR",8,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "41003","Benton, OR",8,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",333085,359064,389263,462066,541715,669673,927993,1002221,920152,1001319,1079412,972353,1000116,1043497,1060574,1074923,1122050,1258020
 "41003","Benton, OR",8,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",(D),480627,(D),(D),(D),735244,924748,998391,901847,(D),1095916,1011969,(D),(D),(D),1127936,1124497,1264635
 "41003","Benton, OR",8,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",(D),1486059,(D),(D),(D),1809488,1887035,1935420,1942747,(D),1987965,2031698,(D),(D),(D),2320134,2435510,2519644
 "41005","Clackamas, OR",8,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",12277221,12693155,12963843,13434075,14055289,14788365,14802527,15011842,14282924,14403876,15043505,15560036,15877537,16110988,17198027,18108725,18898254,19580688
 "41005","Clackamas, OR",8,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",10819227,11302630,11594264,12076710,12650347,13352088,13358474,13521066,12817715,13015327,13689371,14246741,14582952,14832331,15893002,16765082,17528252,18194709
 "41005","Clackamas, OR",8,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",(D),(D),(D),377575,(D),(D),(D),(D),537244,376383,344512,446406,462789,461794,625454,721430,576381,519580
 "41005","Clackamas, OR",8,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",16581,15800,19660,20589,21928,17519,19384,14032,10096,10393,12007,2808,5141,5448,7702,10758,9203,9369
 "41005","Clackamas, OR",8,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",45380,57963,52609,57642,49531,57413,51501,64322,68066,78155,89228,85820,75092,60172,51115,62524,65723,59889
 "41005","Clackamas, OR",8,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",1025850,967178,933966,910810,974379,1057818,1068436,986576,779612,731827,720165,806925,797137,803886,841036,904956,956815,1067866
 "41005","Clackamas, OR",8,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",1246030,1439446,1420600,1650587,1626686,1747581,1693874,1861884,1733886,1898411,2402647,2678606,3060455,3075374,3269050,3450157,3522266,3730858
 "41005","Clackamas, OR",8,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",932589,1092868,1098429,1279409,1247197,1348197,1298045,1485706,1308868,1518113,2025868,2358030,2717780,2755306,2907874,3137511,3189767,3403784
 "41005","Clackamas, OR",8,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",338105,366485,332071,381175,395915,413294,412894,375367,437474,387255,379326,320576,343124,321668,361057,322366,340410,338600
 "41005","Clackamas, OR",8,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",1484748,1503898,1582288,1634338,1698714,1784471,1810465,1745990,1460615,1540002,1533953,1527441,1473360,1533341,1609923,1655782,1702705,1713738
 "41005","Clackamas, OR",8,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",851513,857518,881048,899241,941037,959361,926591,869886,807016,812981,821739,835921,889179,921596,987915,1045708,1132924,1177797
 "41005","Clackamas, OR",8,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),(D),423109,(D),(D),(D),(D),319396,335809,325809,341609,334821,341451,354746,358300,306215,323350
 "41005","Clackamas, OR",8,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",167191,174466,177304,213770,237763,266238,334465,353174,379989,399653,412581,464321,476976,448359,493086,501076,538006,619305
 "41005","Clackamas, OR",8,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",2712699,2710209,2714227,2584209,2862819,2996581,3028924,3009502,3098131,3089571,3124540,3019191,2980331,3023535,3253025,3385569,3623276,3749976
 "41005","Clackamas, OR",8,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",594645,631042,698360,713087,797249,824937,773332,664068,782069,720902,694223,746364,671332,725375,822058,770394,737516,760912
 "41005","Clackamas, OR",8,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",2119685,2080423,2016540,1870877,2065157,2171332,2255633,2344641,2319991,2368700,2429150,2272827,2309800,2297035,2427242,2620515,2902141,3006430
 "41005","Clackamas, OR",8,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",1138553,1155401,1238150,1332499,1422950,1470990,1574256,1606517,1453995,1489738,1532087,1613360,1633492,1714783,1851847,2025877,2273485,2304292
